index,bitmask,num_features,accuracy,time,rank,crowding_distance
2003,0000011111010011,8,0.9025416598,0.08190000197,328,0
34285,1000010111101101,9,0.8984895833,0.05923792793,374,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
50687,1100010111111111,12,0.9413124956,0.2863498209,234,0
41455,1010000111101111,10,0.9195156209,0.08289845381,299,0
33023,1000000011111111,9,0.9177083299,0.3157410286,278,0
475,0000000111011011,7,0.9083906263,0.03234558064,244,0
50622,1100010110111110,10,0.9126562476,0.08023672411,342,0
435,0000000110110011,6,0.854119787,0.02946350258,449,0
4607,0001000111111111,10,0.9392552078,0.2794617377,113,0
191,0000000010111111,7,0.8795937467,0.08580835426,403,0
826,0000001100111010,6,0.8409375027,0.02701604669,464,0
33278,1000000111111110,9,0.9280104153,0.03568768036,175,0
33275,1000000111111011,9,0.9352499992,0.1124559692,96,0
25055,0110000111011111,10,0.9225468747,0.03007022114,286,0
1015,0000001111110111,9,0.9314479195,0.07937028259,128,0
319,0000000100111111,7,0.8859843779,0.01338392997,377,0
16639,0100000011111111,9,0.9114895836,0.3154385816,309,0
51707,1100100111111011,11,0.9330989625,0.04219388927,246,0
10743,0010100111110111,10,0.9267135412,0.08628603001,248,0
459,0000000111001011,6,0.8596250005,0.03253715299,439,0
283,0000000100011011,5,0.76186979,0.01252500145,503,0
18799,0100100101101111,9,0.8876666613,0.07766135177,418,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
6651,0001100111111011,10,0.9324687514,0.03790284786,204,0
511,0000000111111111,9,0.9473437518,0.2765751937,0,0
33245,1000000111011101,8,0.8887187466,0.08692700835,389,0
495,0000000111101111,8,0.9245677106,0.02946845349,152,0
1995,0000011111001011,8,0.915416671,0.07410847116,242,0
2559,0000100111111111,10,0.9434166681,0.3139924975,78,0
49471,1100000100111111,9,0.8851927109,0.02201190472,425,0
1254,0000010011100110,6,0.7927708384,0.03373910533,495,0
18732,0100100100101100,6,0.7018437516,0.03018578445,509,0
33278,1000000111111110,9,0.9280104153,0.03568768036,174,0
16893,0100000111111101,9,0.9084843677,0.0432509043,332,0
509,0000000111111101,8,0.9177552033,0.08515176387,227,0
33598,1000001100111110,8,0.8789010383,0.01371190709,426,0
10615,0010100101110111,9,0.8943645861,0.03195793356,392,0
2551,0000100111110111,9,0.9257604126,0.04333645769,209,0
9191,0010001111100111,9,0.9093645792,0.07902516681,326,0
19455,0100101111111111,12,0.9460364562,0.3349232543,185,0
223,0000000011011111,7,0.893093748,0.02139183559,347,0
315,0000000100111011,6,0.8558802065,0.03392150381,445,0
33273,1000000111111001,8,0.9016249999,0.03031997028,337,0
